Survived,Age,SibSp,Parch,Fare,Pclass_1,Pclass_2,Pclass_3,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S
0,0.55,0.0,0.0,0.015712553569072387,False,False,True,False,True,False,False,True
1,,0.0,0.0,0.015094396337354966,False,False,True,True,False,False,True,False
0,0.6125,0.125,0.16666666666666666,0.21642978772242535,True,False,False,False,True,True,False,False
0,0.525,0.0,0.0,0.014931805565640218,False,False,True,False,True,False,False,True
1,0.225,0.125,0.0,0.4440992237022602,True,False,False,True,False,True,False,False
1,0.4375,0.0,0.0,0.05130978285055781,True,False,False,False,True,False,False,True
0,0.225,0.0,0.16666666666666666,0.028212719478023115,False,False,True,True,False,True,False,False
0,0.3125,0.0,0.0,0.01511079204542704,False,False,True,False,True,False,True,False
0,0.325,0.125,0.0,0.015330377421392339,False,False,True,False,True,False,False,True
0,0.4875,0.0,0.0,0.050748620223090936,False,True,False,False,True,False,False,True
1,0.5625,0.0,0.0,0.026350245115835676,False,True,False,True,False,False,False,True
1,0.525,0.0,0.0,0.05130978285055781,True,False,False,False,True,False,False,True
1,0.275,0.0,0.0,0.29580589980036276,True,False,False,True,False,False,False,True
1,,0.125,0.16666666666666666,0.029757819776815374,False,False,True,False,True,True,False,False
1,0.3,0.0,0.0,0.09662576327876685,True,False,False,True,False,True,False,False
0,,0.0,0.0,0.051822148727810165,True,False,False,False,True,False,False,True
1,0.6,0.125,0.0,0.10149724044618187,True,False,False,False,True,False,False,True
0,0.3625,0.0,0.0,0.018510168852370702,False,False,True,False,True,False,False,True
0,0.65,0.0,0.0,0.025374310111545468,False,True,False,False,True,False,False,True
0,0.2375,0.0,0.0,0.014931805565640218,False,False,True,False,True,False,False,True
1,0.475,0.0,0.0,0.4440992237022602,True,False,False,True,False,True,False,False
1,0.3375,0.0,0.0,0.020494635090094415,False,True,False,True,False,False,False,True
0,,0.0,0.0,0.030253985132996517,False,False,True,False,True,False,True,False
0,0.4125,0.0,0.0,0.015175789316712771,False,False,True,False,True,False,False,True
1,0.075,0.0,0.16666666666666666,0.06441171028315387,False,True,False,True,False,False,False,True
0,0.2125,0.125,0.0,0.013768881414528002,False,False,True,False,True,False,False,True
0,0.425,0.0,0.0,0.025374310111545468,False,True,False,False,True,False,False,True
0,0.625,0.0,0.0,0.025374310111545468,False,True,False,False,True,False,False,True
1,0.3375,0.125,0.0,0.10364429745562033,True,False,False,False,True,False,False,True
0,0.25,0.0,0.0,0.016908073949327893,False,False,True,False,True,False,False,True
1,0.375,0.375,0.0,0.04098927018018883,False,True,False,True,False,False,False,True
1,,0.0,0.0,0.015102594191391002,False,False,True,True,False,False,True,False
0,0.3125,0.125,0.0,0.050748620223090936,False,True,False,False,True,False,False,True
0,0.3125,0.125,0.0,0.015468569817999833,False,False,True,True,False,False,False,True
1,0.3625,0.0,0.0,0.41250332793836464,True,False,False,True,False,False,False,True
0,0.1375,0.0,0.0,0.036670757786204655,False,False,True,False,True,True,False,False
0,,0.0,0.0,0.0,False,True,False,False,True,False,False,True
0,0.2875,0.0,0.0,0.025374310111545468,False,True,False,False,True,False,False,True
0,0.2875,0.0,0.0,0.025374310111545468,False,True,False,False,True,False,False,True
0,0.35625,0.0,0.0,0.031425107138144774,False,False,True,False,True,False,False,True
0,0.6,0.125,0.5,0.06709553154495196,False,False,True,True,False,False,False,True
1,0.4375,0.0,0.0,1.0,True,False,False,False,True,True,False,False
0,,0.0,0.0,0.015411575213749284,False,False,True,False,True,False,False,True
0,,0.0,0.0,0.015411575213749284,False,False,True,False,True,False,False,True
1,,0.0,0.0,0.05855610025741261,True,False,False,False,True,False,False,True
0,0.45,0.125,0.0,0.15390495017656614,True,False,False,False,True,False,False,True
1,0.2625,0.25,0.3333333333333333,0.5121218935012878,True,False,False,True,False,True,False,False
0,0.3,0.125,0.0,0.031425107138144774,False,False,True,False,True,False,False,True
1,0.3875,0.0,0.0,0.015468569817999833,False,False,True,False,True,False,False,True
0,0.875,0.125,0.16666666666666666,0.13858277060920984,True,False,False,False,True,False,False,True
0,0.2,0.125,0.16666666666666666,0.03952536767375352,False,False,True,False,True,False,False,True
1,0.375,0.0,0.0,0.025374310111545468,False,True,False,True,False,False,False,True
0,0.2375,0.125,0.0,0.10364429745562033,True,False,False,False,True,False,False,True
0,0.3875,0.0,0.0,0.015126992566498259,False,False,True,False,True,False,True,False
1,0.05,0.125,0.16666666666666666,0.04489301019734967,False,True,False,True,False,False,False,True
1,0.075,0.0,0.16666666666666666,0.024349578357040744,False,False,True,False,True,False,False,True
0,0.4125,0.0,0.0,0.018542765081513996,False,False,True,False,True,False,False,True
0,0.2875,0.0,0.0,0.015411575213749284,False,False,True,False,True,False,False,True
1,0.6,0.125,0.3333333333333333,0.12687155055772734,False,True,False,True,False,False,False,True
1,0.008375,0.125,0.16666666666666666,0.028302115124416098,False,True,False,False,True,False,False,True
0,0.35,0.0,0.0,0.015216388212891242,False,False,True,False,True,False,False,True
0,0.225,0.0,0.0,0.022446505098674834,False,True,False,False,True,False,False,True
0,0.425,0.0,0.0,0.015712553569072387,False,False,True,False,True,False,False,True
1,0.4125,0.0,0.0,0.16883675574220638,True,False,False,True,False,False,False,True
0,,0.0,0.0,0.028302115124416098,False,False,True,False,True,False,False,True
0,0.5125,0.0,0.0,0.013907073811135496,False,False,True,False,True,False,False,True
1,0.25,0.0,0.0,0.014110458666029575,False,False,True,False,True,True,False,False
1,0.45,0.125,0.3333333333333333,0.23422440102965045,True,False,False,True,False,False,False,True
0,0.2,0.0,0.0,0.015175789316712771,False,False,True,False,True,False,False,True
1,0.6375,0.125,0.0,0.15216446768991498,True,False,False,True,False,False,False,True
0,,0.0,0.0,0.07729405233978466,True,False,False,False,True,True,False,False
0,0.38125,0.0,0.0,0.015126992566498259,False,False,True,True,False,False,True,False
0,,0.125,0.0,0.04713766070721715,False,False,True,False,True,False,True,False
0,0.4,0.0,0.0,0.016322512946753766,False,False,True,False,True,False,False,True
0,0.3,0.0,0.0,0.018542765081513996,False,False,True,False,True,False,False,True
0,0.6,0.0,0.0,0.015330377421392339,False,False,True,False,True,False,False,True
0,0.7125,0.0,0.0,0.020494635090094415,False,True,False,True,False,False,False,True
0,,0.0,0.0,0.014102260811993537,False,False,True,False,True,True,False,False
1,0.675,0.125,0.5,0.04489301019734967,False,True,False,True,False,False,False,True
0,0.225,0.0,0.0,0.015126992566498259,False,False,True,False,True,False,False,True
0,,0.0,0.0,0.015126992566498259,False,False,True,False,True,False,True,False
1,0.0625,0.0,0.0,0.024349578357040744,False,False,True,True,False,False,False,True
0,,0.0,0.0,0.015102594191391002,False,False,True,False,True,False,True,False
1,0.5375,0.0,0.16666666666666666,0.41250332793836464,True,False,False,True,False,False,False,True
1,0.1625,0.0,0.0,0.014110458666029575,False,False,True,True,False,True,False,False
1,0.2125,0.125,0.0,0.11125659048908397,True,False,False,True,False,False,False,True
0,0.3625,0.0,0.0,0.05855610025741261,True,False,False,False,True,False,False,True
0,,0.125,0.3333333333333333,0.04577135170121086,False,False,True,False,True,False,False,True
0,0.3125,0.0,0.0,0.013760683560491965,False,False,True,False,True,False,False,True
0,0.3125,0.0,0.0,0.014151057562208049,False,False,True,False,True,False,False,True
1,0.225,0.0,0.0,0.014630827210317115,False,False,True,True,False,False,False,True
0,0.1,0.5,0.16666666666666666,0.056848213999904744,False,False,True,False,True,False,True,False
1,0.0125,0.125,0.3333333333333333,0.04015972542654215,False,False,True,False,True,False,False,True
0,0.575,0.0,0.0,0.15458810467956932,True,False,False,False,True,True,False,False
0,,0.0,0.0,0.015126992566498259,False,False,True,False,True,False,True,False
0,0.2,0.0,0.0,0.050748620223090936,False,True,False,False,True,False,False,True
0,,1.0,0.3333333333333333,0.13575255909676823,False,False,True,True,False,False,False,True
0,,0.0,0.0,0.05991421140938287,True,False,False,False,True,True,False,False
0,0.3125,0.0,0.0,0.015411575213749284,False,False,True,False,True,False,False,True
0,0.4875,0.0,0.0,0.025374310111545468,False,True,False,False,True,False,False,True
1,0.6125,0.0,0.0,0.050610427826483444,True,False,False,True,False,False,False,True
1,0.3875,0.0,0.0,0.016948672845506364,False,False,True,True,False,False,False,True
0,0.375,0.0,0.0,0.014110458666029575,False,False,True,False,True,True,False,False
0,0.375,0.125,0.16666666666666666,0.04713766070721715,False,False,True,True,False,False,False,True
0,0.425,0.0,0.0,0.025374310111545468,False,True,False,False,True,False,False,True
1,0.3875,0.125,0.16666666666666666,0.05123658772523604,False,True,False,True,False,False,False,True
1,0.1375,0.125,0.3333333333333333,0.23422440102965045,True,False,False,False,True,False,False,True
1,0.0052499999999999995,0.0,0.16666666666666666,0.016623491302076868,False,False,True,False,True,True,False,False
1,0.3375,0.0,0.0,0.013614293309848433,False,False,True,False,True,False,False,True
0,0.3875,0.0,0.0,0.015175789316712771,False,False,True,False,True,False,False,True
0,0.4875,0.0,0.0,0.0,True,False,False,False,True,False,False,True
0,0.225,0.0,0.0,0.015175789316712771,False,False,True,True,False,False,False,True
0,0.4875,0.0,0.0,0.025374310111545468,False,True,False,False,True,False,False,True
1,0.4125,0.125,0.0,0.10364429745562033,True,False,False,True,False,False,False,True
0,0.325,0.0,0.0,0.015395374692678068,False,False,True,False,True,False,False,True
0,0.4875,0.0,0.0,0.04713766070721715,False,False,True,False,True,False,False,True
0,0.4375,0.0,0.0,0.020494635090094415,False,True,False,False,True,False,False,True
0,0.075,0.5,0.3333333333333333,0.06104473451835265,False,False,True,True,False,False,False,True
0,0.38125,0.0,0.0,0.015712553569072387,False,False,True,False,True,False,False,True
0,,0.0,0.0,0.0,True,False,False,False,True,False,False,True
0,0.2875,0.0,0.0,0.015468569817999833,False,False,True,True,False,False,False,True
0,0.3875,0.125,0.16666666666666666,0.07222738817151159,False,True,False,False,True,True,False,False
0,0.5375,0.0,0.0,0.012589561555343713,False,False,True,False,True,False,False,True
0,0.125,0.375,0.3333333333333333,0.05445717323939373,False,False,True,False,True,False,False,True
1,0.65,0.125,0.16666666666666666,0.18249984580226933,True,False,False,True,False,False,False,True
1,0.3375,0.0,0.0,0.016908073949327893,False,False,True,False,True,False,False,True
0,0.475,0.0,0.0,0.0,True,False,False,False,True,False,False,True
1,0.3375,0.0,0.16666666666666666,0.024349578357040744,False,False,True,True,False,False,False,True
0,0.025,0.5,0.16666666666666666,0.07746484096553544,False,False,True,False,True,False,False,True
0,,0.0,0.0,0.013565496559633922,False,False,True,False,True,False,True,False
0,,0.0,0.0,0.11027245763075773,False,False,True,False,True,False,False,True
1,0.0125,0.0,0.3333333333333333,0.07222738817151159,False,True,False,False,True,True,False,False
1,,0.0,0.0,0.015126992566498259,False,False,True,False,True,False,True,False
1,0.775,0.0,0.0,0.15614960068643363,True,False,False,True,False,False,False,False
1,0.1875,0.125,0.0,0.028212719478023115,False,False,True,True,False,True,False,False
1,0.010374999999999999,0.125,0.16666666666666666,0.03659756266088288,False,True,False,False,True,False,False,True
0,,0.0,0.0,0.014110458666029575,False,False,True,False,True,True,False,False
0,0.2875,0.0,0.0,0.015330377421392339,False,False,True,False,True,False,False,True
0,0.225,0.0,0.0,0.016200521071217493,False,False,True,False,True,False,False,True
1,0.4875,0.125,0.16666666666666666,0.16231419173453318,True,False,False,True,False,True,False,False
0,0.2625,0.0,0.0,0.016908073949327893,False,False,True,False,True,False,False,True
0,,0.0,0.0,0.015712553569072387,False,False,True,False,True,False,False,True
1,0.4,0.0,0.0,0.11027245763075773,False,False,True,False,True,False,False,True
1,,0.0,0.0,0.057970539254838485,True,False,False,False,True,True,False,False
0,0.25,0.0,0.0,0.015468569817999833,False,False,True,False,True,False,False,True
0,0.2,0.0,0.0,0.020494635090094415,False,True,False,False,True,False,False,True
1,0.375,0.0,0.0,0.060507970265993034,True,False,False,True,False,True,False,False
0,0.43125,0.0,0.0,0.012565163180236457,False,False,True,False,True,True,False,False
0,0.2125,0.0,0.0,0.016908073949327893,False,False,True,False,True,False,False,True
0,0.525,0.0,0.0,0.014736618564782174,False,False,True,False,True,False,False,True
0,,1.0,0.3333333333333333,0.13575255909676823,False,False,True,False,True,False,False,True
0,0.4375,0.0,0.0,0.015411575213749284,False,False,True,False,True,True,False,False
0,0.35,0.0,0.16666666666666666,0.06441171028315387,False,True,False,False,True,False,False,True
1,,0.125,0.0,0.17391981561855152,True,False,False,True,False,True,False,False
0,0.05,0.5,0.3333333333333333,0.06104473451835265,False,False,True,False,True,False,False,True
0,0.925,0.0,0.0,0.015175789316712771,False,False,True,False,True,False,False,True
0,0.1125,0.125,0.16666666666666666,0.029757819776815374,False,False,True,True,False,True,False,False
1,0.2,0.0,0.16666666666666666,0.07690367833806856,True,False,False,True,False,False,False,True
0,0.55,0.125,0.0,0.050748620223090936,False,True,False,True,False,False,False,True
1,0.225,0.0,0.16666666666666666,0.01824998458022693,False,False,True,True,False,False,False,True
1,0.5625,0.125,0.16666666666666666,0.32179836714362564,True,False,False,True,False,False,False,True
1,0.6375,0.0,0.0,0.051822148727810165,True,False,False,False,True,False,False,True
1,0.3,0.0,0.5,0.03758969818624431,False,False,True,True,False,True,False,False
0,,0.0,0.0,0.014110458666029575,False,False,True,False,True,True,False,False
0,0.5125,0.25,0.0,0.027537567642055148,False,False,True,False,True,False,False,True
0,0.2625,0.125,0.0,0.022446505098674834,False,True,False,False,True,False,False,True
1,0.6,0.0,0.0,0.050610427826483444,True,False,False,True,False,False,False,True
0,,1.0,0.3333333333333333,0.13575255909676823,False,False,True,True,False,False,False,True
0,0.3,0.0,0.0,0.025374310111545468,False,True,False,False,True,False,False,True
1,0.525,0.0,0.0,0.025374310111545468,False,True,False,True,False,False,False,True
1,0.3375,0.125,0.0,0.027049600139910042,False,True,False,True,False,True,False,False
0,0.3875,0.0,0.0,0.09856123757927521,True,False,False,False,True,False,False,True
0,,0.0,0.0,0.018542765081513996,False,False,True,False,True,False,False,True
1,0.05,0.125,0.16666666666666666,0.021730754366528396,False,False,True,False,True,False,False,True
0,0.325,0.0,0.0,0.015411575213749284,False,False,True,False,True,False,False,True
1,0.5875,0.125,0.16666666666666666,0.10257896680493714,True,False,False,True,False,False,False,True
0,0.4125,0.0,0.0,0.009759350042902102,True,False,False,False,True,False,False,True
0,0.5875,0.0,0.0,0.017566830077223785,False,False,True,False,True,False,False,True
1,0.35,0.125,0.0,0.04684488020593009,False,True,False,True,False,True,False,False
1,0.1875,0.0,0.0,0.014102260811993537,False,False,True,True,False,True,False,False
0,0.25,0.0,0.0,0.019217721730481106,False,False,True,False,True,False,False,True
0,0.2375,0.0,0.0,0.015411575213749284,False,False,True,False,True,False,False,True
0,,0.0,0.0,0.015411575213749284,False,False,True,False,True,False,False,True
1,0.7,0.0,0.16666666666666666,0.16231419173453318,True,False,False,True,False,True,False,False
1,0.3125,0.0,0.16666666666666666,0.050748620223090936,False,True,False,True,False,False,False,True
0,0.4125,0.0,0.0,0.015411575213749284,False,False,True,False,True,False,False,True
0,0.275,0.0,0.0,0.02052723131923771,False,False,True,True,False,False,False,True
0,0.35,0.0,0.0,0.020494635090094415,False,True,False,False,True,False,False,True
0,0.3125,0.0,0.0,0.013760683560491965,False,False,True,False,True,False,False,True
0,0.4875,0.0,0.8333333333333334,0.056848213999904744,False,False,True,True,False,False,True,False
0,0.3375,0.0,0.0,0.025374310111545468,False,True,False,False,True,False,False,True
1,0.2375,0.0,0.0,0.05855610025741261,True,False,False,True,False,False,False,True
0,,0.125,0.3333333333333333,0.04577135170121086,False,False,True,True,False,False,False,True
1,0.325,0.0,0.0,0.05855610025741261,True,False,False,False,True,True,False,False
0,0.4,0.0,0.0,0.015126992566498259,False,False,True,False,True,False,True,False
